ReferenceSignature,QuestionedSignature,Centroids,Transitions,Ratios,BlackPixels,Normalized,Angles,NormalizedBlacks
R003,Q015,192.2316311120519,679.8632215379796,51.240898297765376,10804.89236410988,849.4027442982506,120.80717794925296,3.2310772745747163
R003,Q016,241.72505041885915,783.381771552032,63.852684733917904,12813.932612590093,1194.188209696797,152.73848246233325,3.124968136063258
R003,Q017,84.5872330792301,536.2844394535422,55.88777629902344,8244.532188062583,3036.277271212785,139.70757052259304,3.371875781266114
R003,Q018,210.513657514186,436.0688019108911,23.28770337600942,7600.6054364109705,365.125461732513,105.81110170639349,2.49134412401528
R003,Q019,291.4429618295834,805.9193508037886,70.62747041474958,11647.385071336828,1064.8638854959536,157.206907767573,4.298399935224065
R003,Q042,277.8344831010003,712.298392529423,104.91862292775784,10193.698543708264,5829.974760595355,127.90958984505376,2.928591634589874
R003,Q043,202.6376075658218,549.5134211281832,33.7564594318687,10241.33511804003,3011.7422891002766,115.65204935262896,2.9328019555964224
R003,Q044,172.02034763364477,726.8803202728768,32.71302532779044,14972.381473900536,1285.2997515075554,123.8932122261753,3.3350426231098647
R003,Q045,241.97313900513834,703.7520870306531,44.50249859977859,11930.628147754836,8618.336077141597,142.75435283574765,4.136746071462143
R003,Q046,202.0470242295095,562.1218729065789,51.212934772446495,9782.145061283849,1230.5403537736743,167.1020009793543,3.4793068283694866
R003,Q047,229.55827146935917,691.6335735055088,159.9197789680334,18029.80515701709,14015.589444913361,139.79969222313454,2.6484839311584722
R003,Q048,259.6844238686641,620.0475788195612,62.55607437601395,9063.265084945933,34688.1580803872,131.758460482082,3.2675276623398033
R003,Q049,96.79876032264049,860.0430221797047,62.600788461848325,14327.974281104778,1382.102237074227,110.25720525763221,2.4940575152341813
R003,Q050,221.62806681465233,672.5659818932265,90.35737981216077,10182.672782722619,3907.2703837873887,110.17769865674136,3.092159983201534
R003,Q051,84.16056083463323,626.6881202001518,47.31139810113917,12975.954569895812,3882.595991589677,123.15469529828422,3.3224215885566006
R003,Q052,14.38749456993816,459.43008173170375,60.27546165353123,7454.82742925683,1936.2150129700576,79.17616713307254,2.5663804327809654
R003,Q053,236.01483004252086,675.4827903063112,83.65690200204715,11167.950796811383,7429.690172217468,147.23596918732017,3.365552303254676
R003,Q054,85.17041739947034,684.1206034026457,33.89061657505331,15299.435120291206,486.38972200089074,122.243756667014,3.450001435608034
R003,Q055,57.956880523368405,764.5861625742386,46.53283696137618,17914.813730541548,777.6186131756631,173.21339979614913,4.080812997397349
R003,Q056,141.4991166050163,590.6902741708212,43.106702751073264,12665.04721665103,426.307929323305,124.79981790015466,2.532172536814082
R003,Q057,326.76903158041154,654.2369601298906,36.420830396643176,9245.3551040509,951.4577909449458,151.09226561208084,3.0813275125759025
R003,Q058,139.7211508684351,559.3567734460718,51.3203081584905,8612.306253263409,735.8863440065971,109.09419875402546,2.7591102374526493
R003,Q059,261.5530538915575,682.542306381077,94.43866285101893,9192.204686580908,1112.6418271798975,187.84077392949354,3.379510730657757
R003,Q060,279.5245964132674,623.7339176283425,55.26987517493878,10243.916096884042,437.3176844654205,142.09745347113147,3.6342819024530177
R003,Q061,320.5448486561592,673.2822587889866,37.08231784620975,23721.608335018096,263878.56573465094,124.72815467337716,2.4581508171543898
R003,Q063,114.00877159236477,491.2219457638268,37.63864477229618,13615.632486227,370.07199347907465,108.56738641113141,2.395825988844837
R003,Q064,86.61408661412992,549.5106914337518,88.92179708629268,9184.932443954065,2447.3168678763686,135.92784120173852,3.4736327302964543
R003,Q065,470.9161284135424,678.2447935664527,61.122933499575325,10245.399211353357,1240.7422497787197,124.01755700416602,4.133124965316015
R003,Q066,118.1905241548577,652.2576178167642,86.221879902366,11195.081821943062,507.7677413776526,97.06049929491226,2.8131350413753013
R003,Q067,239.6059264709452,588.0348629120556,42.06124178962188,8028.212192013861,6493.040941647539,127.81593309977049,2.63568851428678
R003,Q068,261.6199533674754,690.9182296046328,127.79644162178549,10698.049401643273,3281.633066802242,161.7775100120754,4.279753557966974
R003,Q069,222.48370726864474,968.2370577498054,74.98677950803075,16831.33182490322,30437.5398547168,201.94544195821743,3.7767701961907596
R003,Q070,143.45382532369084,516.2044168737807,251.23345750231493,8184.621432906962,10979.258218961715,130.63942756484064,2.9583645269543606
R003,Q071,269.3974758604839,601.582080850153,678.3821893041209,22015.959120601583,17198.937829084545,186.88048492556717,3.950308783687755
R003,Q072,169.94410845922255,706.3441087741867,98.25616781382878,10778.876425676286,8433.242175810748,121.35294476034598,3.0954004195351152
R003,Q073,201.42244164938523,580.0586177275535,49.22091047746313,8730.667271176928,31304.8162590199,104.31680076249955,3.2699899936332333
R003,Q074,189.49934036824507,588.2244469588118,34.602806862009686,8445.08987518783,395.60161481823985,103.29186360937234,2.5776945159280293
R003,Q075,111.29690022637648,629.6784893896249,77.5722051873252,12834.659559178031,1723.4136036007715,118.04098759947973,3.5343208700945845
R003,Q076,316.4253466459348,653.0865180050803,35.4681416092384,9458.584407827631,1494.6974747543643,119.74415376402607,2.6939881989106973
R003,Q077,89.00561780022652,719.1773077621401,50.75510851552748,17953.729556835817,636.6877582569231,137.38371046614554,3.6344375108360305
R003,Q078,183.0,517.9903474004125,51.23053792391195,8434.57669358694,2531.91843776279,107.1452788487296,2.9320571802649322
R003,Q079,98.69650449737316,539.7731004783399,27.682718605541353,7954.664669236536,328.56729360743145,85.5661075755157,2.4963589986876515
R003,Q080,78.84795495128583,549.1411476114315,26.888513792701335,7636.770783518385,551.4504357991848,96.16497060728648,2.197563880124601
R003,Q081,81.72514912803769,952.3765011800742,64.77867144111964,14219.876300446498,7345.212707035132,199.09162297799773,3.8517540373156174
R003,Q082,180.58239116813135,620.4925462888333,43.473213235997314,11094.938530699483,2632.6435261083425,132.74276677968234,2.5142924858452336
R003,Q083,293.84349575922215,867.2266139827583,60.20571656634043,14713.879196187523,1542.3509377111407,196.90211051841018,4.489741184010294
R003,Q084,257.6004658380881,650.572824516979,67.97184537717699,21487.949692792936,2165.3257367334195,126.3640129679112,3.4375312190715848
R003,Q085,122.01229446248439,726.9704258083681,42.51598211207648,9517.083691972031,1701.7379550055628,120.48773213843691,3.592808415751587
R003,Q086,215.4947795191336,564.0930774260574,77.24092340566563,7375.516049741876,1286.21624738488,151.84423584095865,3.473103523053654
R003,Q087,292.16947136893,726.7475490154749,42.58730287399589,9822.2848156628,13351.734849638937,120.01864447442392,3.473010615389365
R003,Q088,219.2874825428939,760.4617018627565,163.61094256219346,12476.606750234616,2338.281156949468,124.29447295527447,3.4745591902423665
R003,Q089,124.44275792507976,616.5079074918666,36.64238700189325,10348.344505281992,730.6424532652827,122.25477305867739,3.881553147511759
R003,Q090,241.2343259156955,687.3019714797856,33.17393375771502,9182.750513871102,3827.8354226564943,123.99724418232113,3.3508943596034158
R003,Q091,169.67910890855126,577.6530100328397,91.28583823183911,11364.601884800013,3951.9726155601425,130.465729736235,3.2153509183205196
R003,Q092,257.6703320136022,539.245769570796,42.513601103531194,14679.44651545146,327.89442138084684,106.23413909125345,2.3048995714655685
R003,Q093,146.5332726721136,603.8534590444937,48.15842212454602,13089.847363510393,423.2913782440525,128.3720645980358,3.5058538706908164
R003,Q094,262.31279038582926,937.1440657657712,52.08395412512953,41443.99989141975,1925.9979386456987,178.4989884772447,3.4992233401545585
R003,Q095,154.19792475905763,621.4684223675407,86.83142160231002,10615.302256648183,1558.5985751919713,142.42157637660245,4.058732335971382
R003,Q096,165.36626016210198,603.9370828157516,103.78603856187361,8309.608715216378,20602.066779905923,130.8428750554823,2.6229501402138515
R003,Q097,186.38937737972086,973.9183744031119,1396.979847450011,13773.170876744396,30815.840293658137,142.68220914977908,3.799213248676348
R003,Q098,245.82310713193746,622.7342932583688,317.2448211748409,16031.792725706006,2541.170867090868,149.4188008820267,3.340509457299094
R003,Q099,104.42700800080408,609.7499487494854,43.04734388176729,10062.115085805766,912.3241880900551,108.90465052593827,3.070957503493569
R003,Q100,239.7519551536546,645.6260527580962,41.87096098131213,10154.230940844314,90116.88189099691,172.70802263412546,2.9112285595393104
R003,Q021,253.34364014121215,935.6906540091121,402.1850066219293,15432.97874682655,861.4150155103084,135.8004101462027,3.15292400022063
R003,Q022,58.180752831155424,536.6078642733444,60.959442588052305,10138.686256118195,1584.4421483355065,149.73975487091494,2.716615610184454
R003,Q023,336.1978584107876,743.630956859651,43.44898307103418,11704.826867579033,367.8840539863537,115.99336964555363,3.3403967068837397
R003,Q024,136.2497706420088,901.3573098388896,150.37669338715253,14841.163802074283,29080.493557243743,131.37399587468303,3.6604852585010317
R003,Q025,321.27869521647403,618.2240694117304,563.9141261676058,8664.579793619538,4169.292621429019,146.16753220347942,3.5369707696632338
R003,Q026,93.94147114027967,619.2495458213917,49.36554517949464,16119.007134436042,369.7275908039116,130.35908475162864,2.8739238092824726
R003,Q027,295.8563840784917,933.0819899665838,135.95686732283457,15408.344979263671,4468.6310732014,192.63053070545558,4.337210967998264
R003,Q028,259.9230655405557,738.2519894995204,37.56585987251866,12192.386312777331,485.39551960162174,166.24085175177453,3.565246044219196
R003,Q029,260.32671779899965,757.1644471315329,93.44534914593996,11230.820896087695,1376.1192226941125,129.80065283198957,3.116620804152111
R003,Q030,229.26185901715095,562.3166367803819,55.01861114129668,10268.998587983153,1149.888265005814,110.55726874665304,2.1887393383009734
R003,Q031,288.26203357362203,686.5085578490628,139.56440201111002,9568.745476811471,451.8961103599312,142.64388161459948,3.3976494760089357
R003,Q032,203.8970328376556,587.6470028852356,30.418047278677523,12453.160121029521,1081.672694777731,95.33475320406536,2.399470563176814
R003,Q033,280.21063505870006,770.4239092863097,50.210925945197594,10267.03706041816,3290.5846558382204,171.3958020514025,3.251176779172922
R003,Q034,164.7088340071655,728.8991699816924,48.288796129324815,10319.499018847766,438.67784822100043,157.03017180214397,3.6530231345066375
R003,Q035,202.5956564193813,656.6985609851753,51.19768209635273,11069.0074532453,3105.184454183882,146.1631848289272,3.0666488125304423
R003,Q036,253.1047214099334,581.7877619888545,40.80912782429116,6653.487356266637,6943.452536903735,104.48101613795548,2.5893236162878597
R003,Q037,158.99056575784616,546.0723395302128,89.99928008067043,9362.671413651127,1219.5153332540006,141.16458731893502,3.4580105092802405
R003,Q038,152.41062955056645,631.7127511773052,47.006362997964665,9716.906194874991,1306.1893636446446,115.2298419339759,2.453254137657764
R003,Q039,113.71015785759863,520.8445065468196,33.785733331424204,9730.564885966282,502.58154189928086,106.5059910768947,1.5402939250584984
R003,Q040,246.65563038373966,607.0650706472907,32.72892442153076,8778.224478788406,803.1594285641639,102.10809810497352,3.0056603307175673
R004,Q020,126.13088440187835,789.832893718665,99.52091136414543,18535.992420153823,6888.322378510557,153.31226697217122,3.965597201962153
R004,Q041,31.480152477394387,486.7155226618522,56.961467975130994,8364.771246125025,6441.3472443004775,132.70585403690347,3.6940523209846026
R004,Q062,181.964282209449,555.2350853467385,46.276519405988495,13916.926672221853,19566.48469272009,158.63770099386394,2.8337916403057815
R004,Q001,109.24284873619875,647.7383731106256,78.43518676083724,16227.801853609133,6076.985871095834,134.97486820035542,3.5371938158621523
R004,Q002,66.68583057891684,570.999124342586,71.62572554119035,14591.180726726676,14582.269422215024,110.47013671017673,3.471490511626841
R004,Q003,185.5963361707337,738.6338741216788,108.10717139857535,13967.287352954403,6205.742621960451,180.726122602178,4.066777735483686
R004,Q004,97.75990998359194,610.478500849948,72.15430251983787,12964.991978400913,9393.724420419,137.99946504186107,3.8464919569252065
R004,Q005,74.85986908885161,535.8721862534013,43.0571501790009,11553.05877246368,24283.93760123375,136.0268651684404,3.697892701890344
R004,Q006,196.55279189062668,554.5493666031907,74.99195948152789,9503.64556367713,6362.74446961613,147.28430501189322,3.7402486238524744
R004,Q007,35.156791662493895,469.36339865822515,51.432437488470306,8878.995607612384,5610.383299427102,110.43253687363104,2.977908910737461
R004,Q008,178.68687696638497,599.4922851880581,70.02850940332144,13525.576401765657,9657.647717104419,136.89673959467228,3.796720090639151
R004,Q009,66.58077800686922,712.2380220123046,264.554905899642,14716.71580210748,3618.2116300261464,103.30972276010746,2.738017575692485
R004,Q010,78.54298186343577,485.3545096112737,290.8886065420699,9495.506884837692,6768.813227926319,122.97974002859857,3.695038352854867
R004,Q011,165.526432934441,582.2851535115764,82.55483411576623,10067.01912186522,6662.755752942351,162.73883722848336,4.0914919314389095
R004,Q012,203.0911125578862,779.951280529752,196.25188629933874,19733.19933513063,76910.35252032753,132.76579940958715,3.785279891163394
R004,Q013,132.30646242719968,528.4846260772398,55.2955247329108,9965.852547574643,5670.259481661854,110.69525357838414,2.9418288346020423
R004,Q014,89.80534505250787,593.1964261524171,66.84931069486797,14447.28393159074,5668.586984581233,119.59025399532935,3.0578592758084215
R004,Q015,146.21559424356897,505.6421659632432,48.21104440339621,10184.742559338454,5675.176721543353,109.23726667086876,2.624020868560464
R004,Q016,174.4161689752415,820.0018292662523,86.47426531946236,14610.945451954845,5793.370467689223,179.3177307474021,3.89418646817126
R004,Q017,72.07634840916957,487.2258203338571,68.2139717178156,8876.881490703816,6387.192397935743,131.9739650481084,3.8004668370677477
R004,Q018,139.46325680981354,486.74634051012646,52.65869236273525,8969.24394807054,5640.940347387026,110.8233910050434,3.1283566235237714
R004,Q019,222.29484924307175,641.3298683205079,58.692059074029736,10581.485198212962,5601.538693699238,145.60608614941157,3.910796690951178
R004,Q042,210.12853209404952,601.1330967431422,120.63045521567432,10648.797021260194,8057.759336622699,128.10587738830753,2.8117202186731824
R004,Q043,130.95800853708795,463.0151185436605,32.24272641437648,9796.38581314558,6288.291816183648,100.82259582311204,2.5259595328374926
